"COMMUNICATION PROCESS",5,"READING (ACTIVITY)"
"COMMUNICATION PROCESS",5,"SPEECH"
"COMMUNICATION PROCESS",5,"WATCHING"
"COMMUNICATION PROCESS",6,"COMMUNICATION"
"COMMUNICATION PROCESS",7,"COMMUNICATION"
"COMMUNICATION PROCESS",8,"EDITING"
"COMMUNICATION RESEARCH",5,"AUDIENCE RESEARCH"
"COMMUNICATION RESEARCH",6,"RESEARCH"
"COMMUNICATION RESEARCH",7,"RESEARCH"
"COMMUNICATION RESEARCH",8,"COMMUNICATION"
"COMMUNICATION RESEARCH",8,"SOCIAL RESEARCH"
"COMMUNICATION SKILLS",5,"GRAMMAR SKILLS"
"COMMUNICATION SKILLS",5,"LANGUAGE SKILLS"
"COMMUNICATION SKILLS",5,"LITERACY"
"COMMUNICATION SKILLS",5,"READING SKILLS"
"COMMUNICATION SKILLS",5,"VERBAL SKILLS"
"COMMUNICATION SKILLS",5,"VOCABULARY SKILLS"
"COMMUNICATION SKILLS",5,"WRITING SKILLS"
"COMMUNICATION SKILLS",6,"ABILITY"
"COMMUNICATION SKILLS",6,"COMMUNICATION PROCESS"
"COMMUNICATION SKILLS",7,"ABILITY"
"COMMUNICATION SKILLS",7,"COMMUNICATION"
"COMMUNICATION SKILLS",8,"MEDIA LITERACY"
"COMMUNICATION SKILLS",8,"NON-VERBAL COMMUNICATION"
"COMMUNICATION SKILLS",8,"SOCIAL SKILLS"
"COMMUNICATION SYSTEMS",6,"COMMUNICATION"
"COMMUNICATION SYSTEMS",7,"COMMUNICATION"
"COMMUNICATION SYSTEMS",8,"COMMUNICATION NETWORKS"
"COMMUNICATION SYSTEMS",8,"TELECOMMUNICATIONS"
"COMMUNICATIONS EQUIPMENT",6,"EQUIPMENT"
"COMMUNICATIONS EQUIPMENT",7,"EQUIPMENT"
"COMMUNICATIONS EQUIPMENT",8,"COMMUNICATION"
"COMMUNISM",5,"MARXISM"
"COMMUNISM",6,"COLLECTIVISM"
"COMMUNISM",7,"ECONOMICS"
"COMMUNISM",7,"PHILOSOPHY"
"COMMUNISM",7,"POLITICS"
"COMMUNITIES",5,"COMMUNITY LIFE"
"COMMUNITIES",5,"NEIGHBOURHOODS"
"COMMUNITIES",5,"NEIGHBOURS"
"COMMUNITIES",6,"HUMAN SETTLEMENT"
"COMMUNITIES",7,"HUMAN SETTLEMENT"
"COMMUNITIES",8,"COMMUNITY ACTION"
"COMMUNITIES",8,"COMMUNITY BEHAVIOUR"
"COMMUNITIES",8,"COMMUNITY IDENTIFICATION"
"COMMUNITIES",8,"LOCAL COMMUNITY FACILITIES"
"COMMUNITY ACTION",6,"COMMUNITY BEHAVIOUR"
"COMMUNITY ACTION",6,"COMMUNITY DEVELOPMENT"
"COMMUNITY ACTION",7,"COMMUNITY DEVELOPMENT"
"COMMUNITY ACTION",7,"HUMAN BEHAVIOUR"
"COMMUNITY ACTION",8,"COMMUNITIES"
"COMMUNITY BEHAVIOUR",5,"COMMUNITY ACTION"
"COMMUNITY BEHAVIOUR",5,"COMMUNITY IDENTIFICATION"
"COMMUNITY BEHAVIOUR",5,"COMMUNITY PARTICIPATION"
"COMMUNITY BEHAVIOUR",6,"SOCIAL BEHAVIOUR"
"COMMUNITY BEHAVIOUR",7,"HUMAN BEHAVIOUR"
"COMMUNITY BEHAVIOUR",8,"COMMUNITIES"
"COMMUNITY BEHAVIOUR",8,"COMMUNITY LIFE"
"COMMUNITY BEHAVIOUR",8,"GROUP BEHAVIOUR"
"COMMUNITY BEHAVIOUR",8,"INTERPERSONAL RELATIONS"
"COMMUNITY BEHAVIOUR",8,"SOCIAL ECONOMY"
"COMMUNITY BEHAVIOUR",8,"SOCIAL PARTICIPATION"
"COMMUNITY CENTRES",6,"LOCAL COMMUNITY FACILITIES"
"COMMUNITY CENTRES",6,"RECREATION AND LEISURE CENTRES"
"COMMUNITY CENTRES",7,"COMMUNITY DEVELOPMENT"
"COMMUNITY CENTRES",7,"FACILITIES"
"COMMUNITY CENTRES",8,"ADULT EDUCATION INSTITUTIONS"
"COMMUNITY CENTRES",8,"YOUTH WORK"
"COMMUNITY DEVELOPMENT",5,"COMMUNITY ACTION"
"COMMUNITY DEVELOPMENT",5,"COMMUNITY LEADERS"
"COMMUNITY DEVELOPMENT",5,"COMMUNITY WORK"
"COMMUNITY DEVELOPMENT",5,"LOCAL COMMUNITY FACILITIES"
"COMMUNITY HEALTH SERVICES",5,"COUNSELLING"
"COMMUNITY HEALTH SERVICES",5,"HOME VISITS"
"COMMUNITY HEALTH SERVICES",6,"CARE"
"COMMUNITY HEALTH SERVICES",6,"HEALTH SERVICES"
"COMMUNITY HEALTH SERVICES",7,"CARE"
"COMMUNITY HEALTH SERVICES",7,"SOCIAL WELFARE"
"COMMUNITY HEALTH SERVICES",8,"CARE IN THE COMMUNITY"
"COMMUNITY IDENTIFICATION",6,"COMMUNITY BEHAVIOUR"
"COMMUNITY IDENTIFICATION",7,"HUMAN BEHAVIOUR"
"COMMUNITY IDENTIFICATION",8,"COMMUNITIES"
"COMMUNITY IDENTIFICATION",8,"NATIONAL IDENTITY"
"COMMUNITY LEADERS",6,"COMMUNITY DEVELOPMENT"
"COMMUNITY LEADERS",6,"PUBLIC FIGURES"
"COMMUNITY LEADERS",7,"COMMUNITY DEVELOPMENT"
"COMMUNITY LEADERS",7,"PUBLIC FIGURES"
"COMMUNITY LEADERS",8,"OCCUPATIONS"
"COMMUNITY LIFE",6,"COMMUNITIES"
"COMMUNITY LIFE",7,"HUMAN SETTLEMENT"
"COMMUNITY LIFE",8,"COMMUNITY BEHAVIOUR"
"COMMUNITY LIFE",8,"COMMUNITY PARTICIPATION"
"COMMUNITY PARTICIPATION",6,"COMMUNITY BEHAVIOUR"
"COMMUNITY PARTICIPATION",7,"HUMAN BEHAVIOUR"
"COMMUNITY PARTICIPATION",8,"COMMUNITY LIFE"
"COMMUNITY PARTICIPATION",8,"INTERPERSONAL RELATIONS"
"COMMUNITY PARTICIPATION",8,"SOCIAL PARTICIPATION"
"COMMUNITY SERVICE (PUNISHMENT)",6,"NON-CUSTODIAL PUNISHMENT"
"COMMUNITY SERVICE (PUNISHMENT)",7,"PUNISHMENT"
"COMMUNITY SERVICE (PUNISHMENT)",8,"COMMUNITY WORK"
"COMMUNITY WORK",5,"YOUTH WORK"
"COMMUNITY WORK",6,"COMMUNITY DEVELOPMENT"
"COMMUNITY WORK",6,"SOCIAL WORK"
"COMMUNITY WORK",7,"COMMUNITY DEVELOPMENT"
"COMMUNITY WORK",7,"SOCIAL WELFARE"
"COMMUNITY WORK",8,"COMMUNITY SERVICE (PUNISHMENT)"
"COMMUTING",6,"TRAVEL"
"COMMUTING",7,"TRAVEL"
"COMMUTING",8,"RAILWAY TRAVEL"
"COMMUTING",8,"URBAN TRANSPORT"
"COMPANIES",6,"BUSINESSES"
"COMPANIES",7,"BUSINESSES"
"COMPANY BUDGETS",6,"BUDGETS"
"COMPANY BUDGETS",6,"BUSINESS ECONOMICS"
"COMPANY BUDGETS",7,"BUDGETS"
"COMPANY BUDGETS",7,"ECONOMICS"
"COMPANY CARS",6,"FRINGE BENEFITS"
"COMPANY CARS",7,"FRINGE BENEFITS"
"COMPANY CARS",8,"CARS"
"COMPARATIVE LITERATURE EDUCATION",6,"HUMANITIES EDUCATION"
"COMPARATIVE LITERATURE EDUCATION",7,"EDUCATION"
"COMPLEMENTARY THERAPIES",5,"ACUPUNCTURE"
"COMPLEMENTARY THERAPIES",5,"CHIROPRACTIC"
"COMPLEMENTARY THERAPIES",5,"FOLK MEDICINE"
"COMPLEMENTARY THERAPIES",5,"HERBAL MEDICINE"
"COMPLEMENTARY THERAPIES",5,"HOMEOPATHY"
"COMPLEMENTARY THERAPIES",5,"NATUROPATHY"
"COMPLEMENTARY THERAPIES",5,"OSTEOPATHY"
"COMPLEMENTARY THERAPIES",5,"REFLEXOLOGY"
"COMPLEMENTARY THERAPIES",5,"SPIRITUAL HEALING"
"COMPLEMENTARY THERAPIES",6,"MEDICAL TREATMENT METHODS"
"COMPLEMENTARY THERAPIES",7,"MEDICAL SCIENCES"
"COMPREHENSION",6,"COGNITIVE PROCESSES"
"COMPREHENSION",7,"COGNITIVE PROCESSES"
"COMPUTER APPLICATIONS",6,"COMPUTER SCIENCE"
"COMPUTER APPLICATIONS",7,"COMPUTER SCIENCE"
"COMPUTER APPLICATIONS",8,"AUTOMATION"
"COMPUTER APPLICATIONS",8,"COMPUTER SOFTWARE"
"COMPUTER APPLICATIONS",8,"COMPUTERS"
"COMPUTER APPLICATIONS",8,"REPETITIVE WORK"
"COMPUTER APPLICATIONS",8,"TECHNOLOGICAL CHANGE"
"COMPUTER LANGUAGES",6,"COMPUTER SCIENCE"
"COMPUTER LANGUAGES",7,"COMPUTER SCIENCE"
"COMPUTER LANGUAGES",8,"COMPUTER PROGRAMMING"
"COMPUTER LITERACY",6,"TECHNOLOGICAL LITERACY"
"COMPUTER LITERACY",7,"ABILITY"
"COMPUTER LITERACY",8,"INTERNET USE"
"COMPUTER PROGRAMMING",6,"COMPUTER SCIENCE"
"COMPUTER PROGRAMMING",7,"COMPUTER SCIENCE"
"COMPUTER PROGRAMMING",8,"COMPUTER LANGUAGES"
"COMPUTER PROGRAMMING",8,"COMPUTER SOFTWARE"
"COMPUTER PROGRAMMING",8,"COMPUTERS"
"COMPUTER SCIENCE",5,"COMPUTER APPLICATIONS"
"COMPUTER SCIENCE",5,"COMPUTER LANGUAGES"
"COMPUTER SCIENCE",5,"COMPUTER PROGRAMMING"
"COMPUTER SCIENCE",5,"COMPUTER SOFTWARE"
"COMPUTER SCIENCE",8,"COMPUTER SCIENCE EDUCATION"
"COMPUTER SCIENCE",8,"COMPUTERS"
"COMPUTER SCIENCE",8,"INFORMATION AND COMMUNICATIONS TECHNOLOGY"
"COMPUTER SCIENCE EDUCATION",6,"SCIENCE, MATHEMATICS AND COMPUTING EDUCATION"
"COMPUTER SCIENCE EDUCATION",7,"EDUCATION"
"COMPUTER SCIENCE EDUCATION",8,"COMPUTER SCIENCE"
"COMPUTER SOFTWARE",6,"COMPUTER SCIENCE"
"COMPUTER SOFTWARE",7,"COMPUTER SCIENCE"
"COMPUTER SOFTWARE",8,"COMPUTER APPLICATIONS"
"COMPUTER SOFTWARE",8,"COMPUTER PROGRAMMING"
"COMPUTER SOFTWARE",8,"COMPUTERS"
"COMPUTERS",6,"ELECTRONIC EQUIPMENT"
"COMPUTERS",7,"EQUIPMENT"
"COMPUTERS",8,"COMPUTER APPLICATIONS"
"COMPUTERS",8,"COMPUTER PROGRAMMING"
"COMPUTERS",8,"COMPUTER SCIENCE"
"COMPUTERS",8,"COMPUTER SOFTWARE"
"COMPUTERS",8,"INFORMATION AND COMMUNICATIONS TECHNOLOGY"
"COMPUTERS",8,"IT PERSONNEL"
"CONCENTRATION",6,"COGNITIVE PROCESSES"
"CONCENTRATION",7,"COGNITIVE PROCESSES"
"CONCERT GOING",6,"CULTURAL PARTICIPATION"
"CONCERT GOING",6,"VISITS TO RECREATIONAL FACILITIES"
"CONCERT GOING",7,"ATTENDANCE"
"CONCERT GOING",7,"HUMAN BEHAVIOUR"
"CONCERT GOING",7,"LEISURE TIME ACTIVITIES"
"CONCERT GOING",7,"PARTICIPATION"
"CONCERT GOING",8,"FREQUENCY"
"CONDITIONS OF EMPLOYMENT",5,"AUTONOMY AT WORK"
"CONDITIONS OF EMPLOYMENT",5,"JOB SECURITY"
"CONDITIONS OF EMPLOYMENT",5,"LEAVE"
"CONDITIONS OF EMPLOYMENT",5,"PROBATION PERIOD"
"CONDITIONS OF EMPLOYMENT",5,"PROMOTION (JOB)"
"CONDITIONS OF EMPLOYMENT",5,"TEACHER CONDITIONS OF EMPLOYMENT"
"CONDITIONS OF EMPLOYMENT",5,"TERMINATION OF SERVICE"
"CONDITIONS OF EMPLOYMENT",5,"TIED HOUSING"
"CONDITIONS OF EMPLOYMENT",5,"WAGES"
"CONDITIONS OF EMPLOYMENT",5,"WORKING TIME"
"CONDITIONS OF EMPLOYMENT",6,"LABOUR AND EMPLOYMENT"
"CONDITIONS OF EMPLOYMENT",7,"LABOUR AND EMPLOYMENT"
"CONDITIONS OF EMPLOYMENT",8,"CAREER DEVELOPMENT"
"CONDITIONS OF EMPLOYMENT",8,"EMPLOYMENT"
"CONDITIONS OF EMPLOYMENT",8,"EMPLOYMENT ABROAD"
"CONDITIONS OF EMPLOYMENT",8,"EMPLOYMENT CONTRACTS"
"CONDITIONS OF EMPLOYMENT",8,"FRINGE BENEFITS"
"CONDITIONS OF EMPLOYMENT",8,"JOB SHARING"
"CONDITIONS OF EMPLOYMENT",8,"OCCUPATIONAL STATUS"
"CONDITIONS OF EMPLOYMENT",8,"PERSONNEL MANAGEMENT"
"CONDITIONS OF EMPLOYMENT",8,"RETURN-TO-WORK INCENTIVES"
"CONDITIONS OF EMPLOYMENT",8,"WORKING CONDITIONS"
"CONDOM USE",6,"CONTRACEPTIVE DEVICES"
"CONDOM USE",7,"BIRTH CONTROL METHODS"
"CONDOM USE",8,"FREQUENCY"
"CONDOM USE",8,"SAFE SEX"
"CONDOM USE",8,"SEXUAL HEALTH"
"CONDOM USE",8,"USE"
"CONFERENCES",5,"INTERNATIONAL CONFERENCES"
"CONFERENCES",6,"GROUP COMMUNICATION"
"CONFERENCES",7,"COMMUNICATION"
"CONFERENCES",8,"DELEGATES"
"CONFERENCES",8,"MEETINGS"
"CONFERENCES",8,"SEMINARS"
"CONFLICT",5,"INTERNAL POLITICAL CONFLICT"
"CONFLICT",5,"INTERNATIONAL CONFLICT"
"CONFLICT",5,"INTERPERSONAL CONFLICT"
"CONFLICT",5,"RELIGIOUS CONFLICT"
"CONFLICT",5,"SOCIAL CONFLICT"
"CONFLICT",8,"ALTERNATIVE DISPUTE RESOLUTION (ADR)"
"CONFLICT",8,"CONFLICT RESOLUTION"
"CONFLICT",8,"INTERETHNIC RELATIONS"
"CONFLICT RESOLUTION",5,"ALTERNATIVE DISPUTE RESOLUTION (ADR)"
"CONFLICT RESOLUTION",5,"PEACEMAKING"
"CONFLICT RESOLUTION",8,"CONFLICT"
"CONFLICT RESOLUTION",8,"INTERGROUP CONFLICT"
"CONFLICT RESOLUTION",8,"INTERNATIONAL CONFLICT"
"CONFLICT RESOLUTION",8,"SOCIAL CONFLICT"
"CONFUSION",6,"SYMPTOMS"
"CONFUSION",7,"SYMPTOMS"
"CONFUSION",8,"COGNITION DISORDERS"
"CONGENITAL DISORDERS",5,"HYDROCEPHALUS"
"CONGENITAL DISORDERS",5,"NERVOUS SYSTEM MALFORMATIONS"
"CONGENITAL DISORDERS",6,"DISEASES"
"CONGENITAL DISORDERS",7,"DISEASES"
"CONGENITAL DISORDERS",8,"DISABILITIES"
"CONGENITAL DISORDERS",8,"GENETIC DISORDERS"
"CONIFEROUS FORESTS",6,"FORESTS"
"CONIFEROUS FORESTS",7,"VEGETATION"
"CONIFEROUS FORESTS",8,"TREES"
"CONSCIENTIOUS OBJECTION",6,"PACIFISM"
"CONSCIENTIOUS OBJECTION",7,"PHILOSOPHY"
"CONSCIENTIOUS OBJECTION",7,"POLITICS"
"CONSCIENTIOUS OBJECTION",8,"CONSCRIPTION"
"CONSCIENTIOUS OBJECTION",8,"PEACE"
"CONSCRIPTION",6,"MILITARY RECRUITMENT"
"CONSCRIPTION",7,"LABOUR AND EMPLOYMENT"
"CONSCRIPTION",7,"MANAGEMENT"
"CONSCRIPTION",8,"ARMED FORCES"
"CONSCRIPTION",8,"CONSCIENTIOUS OBJECTION"
"CONSCRIPTION",8,"MILITARY PERSONNEL"
"CONSCRIPTION",8,"MILITARY SERVICE"
"CONSCRIPTION",8,"WAR VETERANS"
"CONSERVATION",5,"ENVIRONMENTAL CONSERVATION"
"CONSERVATION",5,"PRESERVATION OF CULTURAL PROPERTY"
"CONSERVATION",5,"RESOURCES CONSERVATION"
"CONSERVATION",8,"ENVIRONMENTAL SCIENCES"
"CONSERVATION AREAS",6,"NATURAL HERITAGE"
"CONSERVATION AREAS",7,"ENVIRONMENT"
"CONSERVATION AREAS",8,"CULTURAL HERITAGE"
"CONSERVATION AREAS",8,"ENVIRONMENTAL CONSERVATION"
"CONSERVATION OF NATURE",5,"COUNTRYSIDE CONSERVATION"
"CONSERVATION OF NATURE",5,"WILDLIFE PROTECTION"
"CONSERVATION OF NATURE",6,"ENVIRONMENTAL CONSERVATION"
"CONSERVATION OF NATURE",7,"CONSERVATION"
"CONSERVATION OF NATURE",7,"ENVIRONMENTAL SCIENCES"
"CONSERVATION OF NATURE",8,"ENVIRONMENTAL MOVEMENTS"
"CONSERVATION OF NATURE",8,"RESOURCES CONSERVATION"
"CONSERVATISM",6,"POLITICAL DOCTRINES"
"CONSERVATISM",7,"PHILOSOPHY"
"CONSERVATISM",7,"POLITICS"
"CONSERVATISM",8,"TRADITIONALISM"
"CONSTIPATION",6,"SYMPTOMS"
"CONSTIPATION",7,"SYMPTOMS"
"CONSTIPATION",8,"DIGESTIVE SYSTEM DISORDERS"
"CONSTITUENCIES",6,"ADMINISTRATIVE AREAS"
"CONSTITUENCIES",7,"ADMINISTRATIVE AREAS"
"CONSTITUENCIES",8,"CONSTITUENTS"
"CONSTITUENCIES",8,"MEMBERS OF PARLIAMENT"
"CONSTITUENCIES",8,"PARLIAMENTARY CANDIDATES"
"CONSTITUENCIES",8,"POLITICAL REPRESENTATION"
"CONSTITUENTS",6,"GROUPS"
"CONSTITUENTS",7,"GROUPS"
"CONSTITUENTS",8,"CONSTITUENCIES"
"CONSTITUENTS",8,"ELECTORS"
"CONSTITUTIONAL CHANGE",6,"REFORM"
"CONSTITUTIONAL CHANGE",7,"REFORM"
"CONSTITUTIONAL CHANGE",8,"CONSTITUTIONS"
"CONSTITUTIONAL CHANGE",8,"POLITICAL CHANGE"
"CONSTITUTIONAL LAW",6,"PUBLIC LAW"
"CONSTITUTIONAL LAW",7,"LAW"
"CONSTITUTIONAL LAW",8,"CITIZENSHIP"
"CONSTITUTIONAL LAW",8,"CIVIL AND POLITICAL RIGHTS"
"CONSTITUTIONAL LAW",8,"CONSTITUTIONS"
"CONSTITUTIONAL LAW",8,"POLITICAL POWER"
"CONSTITUTIONS",8,"BILLS OF RIGHTS"
"CONSTITUTIONS",8,"CONSTITUTIONAL CHANGE"
"CONSTITUTIONS",8,"CONSTITUTIONAL LAW"
"CONSTITUTIONS",8,"GOVERNMENT"
"CONSTITUTIONS",8,"POLITICAL PHILOSOPHY"
"CONSTITUTIONS",8,"POLITICAL SYSTEMS"
"CONSTITUTIONS",8,"PUBLIC LAW"
"CONSTRUCTION INDUSTRY",6,"INDUSTRIES"
"CONSTRUCTION INDUSTRY",7,"INDUSTRIES"
"CONSTRUCTION INDUSTRY",8,"BUILDINGS"
"CONSULAR SERVICES",6,"DIPLOMACY"
"CONSULAR SERVICES",7,"COOPERATION"
"CONSULAR SERVICES",7,"POLITICS"
"CONSULAR SERVICES",8,"FOREIGN RELATIONS"
"CONSUMER ACTION",6,"REDRESS OF GRIEVANCES"
"CONSUMER ACTION",7,"JUSTICE"
"CONSUMER ACTION",8,"CONSUMER PROTECTION"
"CONSUMER ACTION",8,"CONSUMERS"
"CONSUMER ACTION",8,"OMBUDSMEN"
"CONSUMER GOODS",5,"DOMESTIC APPLIANCES"
"CONSUMER GOODS",6,"PRODUCTS"
"CONSUMER GOODS",7,"PRODUCTS"
"CONSUMER GOODS",8,"CONSUMER INFORMATION"
"CONSUMER GOODS",8,"CONSUMPTION"
"CONSUMER GOODS",8,"PURCHASING"
"CONSUMER INFORMATION",6,"CONSUMER SERVICES"
"CONSUMER INFORMATION",7,"CONSUMER SERVICES"
"CONSUMER INFORMATION",8,"CONSUMER GOODS"
"CONSUMER INFORMATION",8,"CONSUMER PROTECTION"
"CONSUMER INFORMATION",8,"CONSUMERS"
"CONSUMER INFORMATION",8,"CUSTOMER SERVICE"
"CONSUMER INFORMATION",8,"FOOD CONTROL"
"CONSUMER PROTECTION",6,"CONSUMER SERVICES"
"CONSUMER PROTECTION",6,"REDRESS OF GRIEVANCES"
"CONSUMER PROTECTION",7,"CONSUMER SERVICES"
"CONSUMER PROTECTION",7,"JUSTICE"
"CONSUMER PROTECTION",8,"CONSUMER ACTION"
"CONSUMER PROTECTION",8,"CONSUMER INFORMATION"
"CONSUMER PROTECTION",8,"CONSUMERS"
"CONSUMER PROTECTION",8,"CUSTOMER SERVICE"
"CONSUMER PROTECTION",8,"PRODUCT SAFETY"
"CONSUMER SERVICES",5,"CONSUMER INFORMATION"
"CONSUMER SERVICES",5,"CONSUMER PROTECTION"
"CONSUMER SERVICES",5,"CUSTOMER SERVICE"
"CONSUMER SERVICES",5,"QUALITY CONTROL"
"CONSUMER SERVICES",5,"TELEPHONE HELP LINES"
"CONSUMER SERVICES",8,"RETAIL SERVICES"
"CONSUMER SOCIETIES",6,"SOCIAL SYSTEMS"
"CONSUMER SOCIETIES",7,"SOCIAL SYSTEMS"
"CONSUMER SOCIETIES",8,"INDUSTRIAL SOCIETIES"
"CONSUMERS",5,"CUSTOMERS"
"CONSUMERS",6,"GROUPS"
"CONSUMERS",7,"GROUPS"
"CONSUMERS",8,"CONSUMER ACTION"
"CONSUMERS",8,"CONSUMER INFORMATION"
"CONSUMERS",8,"CONSUMER PROTECTION"
"CONSUMERS",8,"CONSUMPTION"
"CONSUMERS",8,"CUSTOMER SERVICE"
"CONSUMERS",8,"MARKET RESEARCH"
"CONSUMERS",8,"MARKETING"
"CONSUMPTION",5,"ENERGY CONSUMPTION"
"CONSUMPTION",5,"PURCHASING"
"CONSUMPTION",8,"CONSUMER GOODS"
"CONSUMPTION",8,"CONSUMERS"
"CONSUMPTION",8,"CONSUMPTION TAX"
"CONSUMPTION",8,"ECONOMICS"
"CONSUMPTION",8,"FINANCIAL COMMITMENTS"
"CONSUMPTION",8,"METHODS OF PAYMENT"
"CONSUMPTION",8,"RETAIL OUTLETS"
"CONSUMPTION",8,"SUPPLY AND DEMAND"
"CONSUMPTION",8,"TRADE"
"CONSUMPTION TAX",6,"TAXATION"
"CONSUMPTION TAX",7,"ECONOMICS"
"CONSUMPTION TAX",8,"CONSUMPTION"
"CONTACT LENSES",6,"OPTICAL DEVICES"
"CONTACT LENSES",7,"EQUIPMENT"
"CONTACT LENSES",8,"LENSES"
"CONTACT LENSES",8,"SPECTACLES"
"CONTEMPORARY SOCIETY",6,"SOCIAL SYSTEMS"
"CONTEMPORARY SOCIETY",7,"SOCIAL SYSTEMS"
"CONTEMPORARY SOCIETY",8,"URBANIZATION"
"CONTENT ANALYSIS",6,"DATA ANALYSIS"
"CONTENT ANALYSIS",6,"LINGUISTIC ANALYSIS"
"CONTENT ANALYSIS",7,"ANALYSIS"
"CONTENT ANALYSIS",7,"LINGUISTICS"
"CONTENT ANALYSIS",7,"METHODOLOGY"
"CONTEXTUAL ANALYSIS",6,"LINGUISTIC ANALYSIS"
"CONTEXTUAL ANALYSIS",7,"ANALYSIS"
"CONTEXTUAL ANALYSIS",7,"LINGUISTICS"
"CONTRACEPTIVE DEVICES",5,"CONDOM USE"
"CONTRACEPTIVE DEVICES",6,"BIRTH CONTROL METHODS"
"CONTRACEPTIVE DEVICES",7,"BIRTH CONTROL METHODS"
"CONTRACT LAW",6,"CIVIL LAW"
"CONTRACT LAW",7,"LAW"
"CONTRACT LAW",8,"CONTRACTS AND AGREEMENTS"
"CONTRACT LAW",8,"TORTS"
"CONTRACTS AND AGREEMENTS",5,"COLLECTIVE AGREEMENTS"
"CONTRACTS AND AGREEMENTS",5,"EMPLOYMENT CONTRACTS"
"CONTRACTS AND AGREEMENTS",5,"INTERNATIONAL AGREEMENTS"
"CONTRACTS AND AGREEMENTS",5,"LEASES"
"CONTRACTS AND AGREEMENTS",5,"MARRIAGE CONTRACTS"
"CONTRACTS AND AGREEMENTS",5,"TENANCY AGREEMENTS"
"CONTRACTS AND AGREEMENTS",8,"CONTRACT LAW"
"CONTRACTS AND AGREEMENTS",8,"SUBCONTRACTING"
"CONVENIENCE SAMPLE",6,"SAMPLING PROCEDURES"
"CONVENIENCE SAMPLE",7,"METHODOLOGY"
"CONVICTIONS  (LEGAL)",6,"JUDGMENTS (LEGAL)"
"CONVICTIONS  (LEGAL)",7,"LEGAL PROCEDURE"
"CONVICTIONS  (LEGAL)",8,"CRIMINAL RECORD"
"CONVICTIONS  (LEGAL)",8,"PRISON SENTENCES"
"COOKING",6,"HOUSEWORK"
"COOKING",7,"DOMESTIC RESPONSIBILITIES"
"COOKING",8,"COOKING FACILITIES"
"COOKING",8,"DOMESTIC APPLIANCES"
"COOKING",8,"FOOD"
"COOKING",8,"FOOD PREPARATION"
"COOKING FACILITIES",6,"HOUSING FACILITIES"
"COOKING FACILITIES",7,"FACILITIES"
"COOKING FACILITIES",7,"TECHNOLOGY"
"COOKING FACILITIES",8,"COOKING"
"COOKING FACILITIES",8,"DOMESTIC APPLIANCES"
"COOPERATION",5,"EDUCATIONAL COOPERATION"
"COOPERATION",5,"INTERNATIONAL COOPERATION"
"COOPERATION",5,"REGIONAL COOPERATION (NATIONAL)"
"COOPERATION",5,"SCIENTIFIC COOPERATION"
"COOPERATION",8,"PARTICIPATION"
"COOPERATIVES",6,"BUSINESSES"
"COOPERATIVES",7,"BUSINESSES"
"COOPERATIVES",8,"SOCIAL ECONOMY"
"CORONERS",6,"COURT OFFICIALS AND PERSONNEL"
"CORONERS",7,"WORKERS BY PROFESSION"
"CORPORAL PUNISHMENT",6,"PUNISHMENT"
"CORPORAL PUNISHMENT",7,"PUNISHMENT"
"CORPORATE OWNERSHIP",6,"PRIVATE OWNERSHIP"
"CORPORATE OWNERSHIP",7,"PROPERTY, OWNERSHIP AND TENURE"
"CORPORATE OWNERSHIP",8,"PRIVATE SECTOR"
"CORPORATE OWNERSHIP",8,"PROPERTY LAW"
"CORPORATE OWNERSHIP",8,"PUBLIC OWNERSHIP"
"CORRESPONDENCE",6,"LITERARY FORMS AND GENRES"
"CORRESPONDENCE",7,"LITERARY FORMS AND GENRES"
"CORRESPONDENCE",8,"INTERPERSONAL COMMUNICATION"
"CORRESPONDENCE",8,"WRITING SKILLS"
"CORRUPTION",5,"POLICE CORRUPTION"
"CORRUPTION",5,"POLITICAL CORRUPTION"
"CORRUPTION",8,"MORAL BEHAVIOUR"
"CORRUPTION",8,"NEPOTISM"
"COST OF LIVING",6,"ECONOMIC CONDITIONS"
"COST OF LIVING",7,"ECONOMICS"
"COST OF LIVING",8,"COSTS"
"COST OF LIVING",8,"INFLATION"
"COST OF LIVING",8,"LIVING CONDITIONS"
"COST OF LIVING",8,"PRICES"
"COST OF LIVING",8,"SOCIO-ECONOMIC INDICATORS"
"COST OF LIVING",8,"STANDARD OF LIVING"
"COST REDUCTION",6,"COSTS"
"COST REDUCTION",7,"ECONOMICS"
"COST REDUCTION",8,"DISCOUNT"
"COST REDUCTION",8,"EXPENDITURE"
"COSTS",5,"BUILDING COSTS"
"COSTS",5,"COST REDUCTION"
"COSTS",5,"FIXED COSTS"
"COSTS",5,"HEALTH CARE COSTS"
"COSTS",5,"LEGAL COSTS"
"COSTS",6,"ECONOMICS"
"COSTS",7,"ECONOMICS"
"COSTS",8,"COST OF LIVING"
"COSTS",8,"CULTURAL EXPENDITURE"
"COSTS",8,"EXPENDITURE"
"COSTS",8,"PRICES"
"COUGHING",6,"SYMPTOMS"
"COUGHING",7,"SYMPTOMS"
"COUGHING",8,"RESPIRATORY TRACT DISEASES"
"COUNCIL OF MINISTERS",6,"POLITICAL INSTITUTIONS"
"COUNCIL OF MINISTERS",6,"REGIONAL ORGANIZATIONS"
"COUNCIL OF MINISTERS",7,"ORGANIZATIONS"
